SKU,Name,Price,Cost,Quantity,UPC,Weight,Volume,Nicotine_Level,Flavor,Unit_Per_Pack,Location_1,Qty_1
DLVMMS501805,"Lost Vape Movement LV 18K Disposable-Single Disposable-Cherry Lemon-5.0%-18mL",3.25,2.10,0,6941881815762,0.00,,,,,E-5-4,0
DLVMMS501806,"Lost Vape Movement LV 18K Disposable-Single Disposable-Cool Mint-5.0%-18mL",3.25,2.10,0,6941881815717,0.00,,,,,E-5-4,0
DLVMMS501807,"Lost Vape Movement LV 18K Disposable-Single Disposable-Frozen Raspberry Lemonade-5.0%-18mL",3.25,2.10,0,,0.00,,,,,Z,0
DLVMMS501808,"Lost Vape Movement LV 18K Disposable-Single Disposable-Grape Berry-5.0%-18mL",3.25,2.10,0,,0.00,,,,,Z,0
DLVMMS501809,"Lost Vape Movement LV 18K Disposable-Single Disposable-Gummy Bear-5.0%-18mL",3.25,2.10,0,6941881815748,0.00,,,,,Z,0
DLVMMS501810,"Lost Vape Movement LV 18K Disposable-Single Disposable-Miami Mint-5.0%-18mL",3.25,2.10,0,6941881815816,0.00,,,,,E-5-4,0
DLVMMS501811,"Lost Vape Movement LV 18K Disposable-Single Disposable-Pink Burst-5.0%-18mL",3.25,2.10,0,,0.00,,,,,Z,0
DLVMMS501812,"Lost Vape Movement LV 18K Disposable-Single Disposable-Sour Apple Ice-5.0%-18mL",3.25,2.10,0,6941881815700,0.00,,,,,E-5-4,0
DLVMMS501813,"Lost Vape Movement LV 18K Disposable-Single Disposable-Strawberry Ice Cream-5.0%-18mL",3.25,2.10,0,,0.00,,,,,Z,0
DLVMMS501814,"Lost Vape Movement LV 18K Disposable-Single Disposable-Strawberry Kiwi-5.0%-18mL",3.25,2.10,0,6941881815809,0.00,,,,,E-5-4,0
DLVMMS501815,"Lost Vape Movement LV 18K Disposable-Single Disposable-Watermelon Ice-5.0%-18mL",3.25,2.10,0,6941881815724,0.00,,,,,E-6-4,0
DLVOBP500764,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Peppermint",40.00,11.00,1,6941881810170,,,,,,D-1-4,4
DLVOBP500765,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Blueberry Lemon Lime",40.00,11.00,8,6941881810095,,,,,,E-2-4,9
DLVOBP500767,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Raspberry Iced Tea",40.00,11.00,13,6941881810118,,,,,,E-3-4,11
DGBPUS500151,"Geek Bar Pulse 15,000 Puffs Disposable 16mL-Sour Blue Dust -Single Disposable-5.0%",11.99,6.95,336,810164280824,,,,,,M1,0
DGBPUS500151,"Geek Bar Pulse 15,000 Puffs Disposable 16mL-Sour Blue Dust -Single Disposable-5.0%",11.99,6.95,336,810164280824,,,,,,Z,359
DIJSDS504001,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Apple Grapefruit Mint-50mg",12.00,6.85,185,6941264676928,0.00,,,,,G-2-1,186
DIJSDS504002,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-B-POP-50mg",12.00,6.85,35,6941264676836,0.00,,,,,G-2-1,47
DIJSDS504003,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Blueberry Ice-50mg",12.00,6.85,43,6941264676874,0.00,,,,,G-2-1,45
DIJSDS504004,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Blueberry Watermelon-50mg",12.00,6.85,39,6941264676850,0.00,,,,,G-2-1,47
DIJSDS504005,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Cherry Lemon-50mg",12.00,6.85,138,6941264676966,0.00,,,,,G-1-1,156
DIJSDS504006,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Cotton Candy-50mg",12.00,6.85,0,6941264676867,0.00,,,,,G-1-1,0
DIJSDS504007,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Gummy Bear-50mg",12.00,6.85,0,6941264676898,0.00,,,,,G-1-1,0
DIJSDS504008,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Miami Mint-50mg",12.00,6.85,70,6941264676843,0.00,,,,,G-1-1,83
DIJSDS504009,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Pineapple Kiwi-50mg",12.00,6.85,45,6941264676911,0.00,,,,,G-1-1,56
DIJSDS504010,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Sour Apple Ice-50mg",12.00,6.85,0,6941264676942,0.00,,,,,G-1-1,0
DIJSDS504011,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Sour Apple Raspberry-50mg",12.00,6.85,149,6941264676904,0.00,,,,,G-1-1,149
DIJSDS504012,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Strawberry Banana-50mg",12.00,6.85,0,6941264676959,0.00,,,,,G-1-1,0
DIJSDS504013,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Strawberry Ice Cubes-50mg",12.00,6.85,5,6941264676881,0.00,,,,,G-1-1,10
DIJSDS504014,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Strawberry Mango-50mg",12.00,6.85,97,6941264676935,0.00,,,,,G-1-1,99
DIJSDS504015,"iJoy SD40000 40K Puffs AI Voice Control Disposable-Single Disposable-Watermelon Ice-50mg",12.00,6.85,0,6941264676829,0.00,,,,,G-2-1,0
DGBPUS500152,"Geek Bar Pulse 15,000 Puffs Disposable Halloween Edition-Single Disposable-Haunted BlueberryM-5.0%-16mL",14.99,6.95,0,,,,,,,M1,0
DGBPUS500153,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Watermelon Drop-Single Disposable-5.0%",14.99,6.95,0,810164280848,,,,,,M3,345
DGBPUS500153,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Watermelon Drop-Single Disposable-5.0%",14.99,6.95,0,810164280848,,,,,,Z,200
DGBPUS500154,"Geek Bar Pulse 15,000 Puffs Disposable Halloween Edition-Single Disposable-Spooky Vanilla-5.0%-16mL",14.99,6.95,0,,,,,,,M1,0
DADMYS504001,"Adjust Mycool 40,000 Puffs Disposable-Baja Splash-5%-20mL-1-Pack",11.75,7.10,49,5061067870000,0.00,,,,,E-1-3,121
DADMYS504002,"Adjust Mycool 40,000 Puffs Disposable-Blue Razz Ice-5%-20mL-1-Pack",11.75,7.10,259,5061067870017,0.00,,,,,E-1-3,266
DADMYS504003,"Adjust Mycool 40,000 Puffs Disposable-Cherry Fuse-5%-20mL-1-Pack",11.75,7.10,355,5061067870024,0.00,,,,,E-1-3,355
DADMYS504004,"Adjust Mycool 40,000 Puffs Disposable-Cherry Strazz-5%-20mL-1-Pack",11.75,7.10,311,5061067870031,0.00,,,,,E-1-3,320
DADMYS504005,"Adjust Mycool 40,000 Puffs Disposable-Dragon Strawnana-5%-20mL-1-Pack",11.75,7.10,51,5061067870048,0.00,,,,,E-1-3,59
DADMYS504006,"Adjust Mycool 40,000 Puffs Disposable-Mango Magic-5%-20mL-1-Pack",11.75,7.10,23,5061067870055,0.00,,,,,E-1-3,130
DADMYS504007,"Adjust Mycool 40,000 Puffs Disposable-Miami Mint-5%-20mL-1-Pack",11.75,7.10,164,5061067870062,0.00,,,,,E-1-3,187
DADMYS504008,"Adjust Mycool 40,000 Puffs Disposable-Peach+-5%-20mL-1-Pack",11.75,7.10,226,5061067870079,0.00,,,,,E-1-2,242
DADMYS504009,"Adjust Mycool 40,000 Puffs Disposable-Scary Berry-5%-20mL-1-Pack",11.75,7.10,226,5061067870086,0.00,,,,,E-1-2,230
DADMYS504010,"Adjust Mycool 40,000 Puffs Disposable-Sour Apple Ice-5%-20mL-1-Pack",11.75,7.10,19,5061067870093,0.00,,,,,E-1-2,184
DADMYS504011,"Adjust Mycool 40,000 Puffs Disposable-Sour Lush Gummy-5%-20mL-1-Pack",11.75,7.10,29,5061067870109,0.00,,,,,E-1-2,29
DADMYS504012,"Adjust Mycool 40,000 Puffs Disposable-Sour Strawberry Dragonfruit-5%-20mL-1-Pack",11.75,7.10,0,5061067870116,0.00,,,,,E-1-2,0
DADMYS504013,"Adjust Mycool 40,000 Puffs Disposable-Summer Splash-5%-20mL-1-Pack",11.75,7.10,81,5061067870123,0.00,,,,,E-1-2,83
DADMYS504014,"Adjust Mycool 40,000 Puffs Disposable-Tigers Blood-5%-20mL-1-Pack",11.75,7.10,20,5061067870130,0.00,,,,,E-2-2,54
DADMYS504015,"Adjust Mycool 40,000 Puffs Disposable-Watermelon Ice-5%-20mL-1-Pack",11.75,7.10,7,5061067870147,0.00,,,,,E-2-2,18
DDFSKS502501,"Digiflavor SKY 25,000 Puffs Disposable-Blackberry Fcuking Fab-5%-Single Disposable-16mL",14.00,7.85,0,810164280176,0.00,,,,,G-1-3,108
DDFSKS502502,"Digiflavor SKY 25,000 Puffs Disposable-Blue Razz Ice-5%-Single Disposable-16mL",14.00,7.85,0,810164280190,0.00,,,,,G-1-3,137
DDFSKS502503,"Digiflavor SKY 25,000 Puffs Disposable-Cherry Lemon Mint-5%-Single Disposable-16mL",14.00,7.85,452,810164280237,0.00,,,,,G-1-3,607
DDFSKS502504,"Digiflavor SKY 25,000 Puffs Disposable-Cherry Strazz-5%-Single Disposable-16mL",14.00,7.85,543,810164280336,0.00,,,,,G-1-3,621
DDFSKS502505,"Digiflavor SKY 25,000 Puffs Disposable-Miami Mint-5%-Single Disposable-16mL",14.00,7.85,98,810164280152,0.00,,,,,G-1-3,207
DDFSKS502506,"Digiflavor SKY 25,000 Puffs Disposable-Peach Blue Slushy-5%-Single Disposable-16mL",14.00,7.85,0,810164280213,0.00,,,,,G-1-3,0
DDFSKS502507,"Digiflavor SKY 25,000 Puffs Disposable-Peach Raspberry-5%-Single Disposable-16mL",14.00,7.85,0,810164280275,0.00,,,,,G-1-3,76
DDFSKS502508,"Digiflavor SKY 25,000 Puffs Disposable-Sky Walker-5%-Single Disposable-16mL",14.00,7.85,218,810164280091,0.00,,,,,G-2-3,360
DDFSKS502509,"Digiflavor SKY 25,000 Puffs Disposable-Sour Apple Ice-5%-Single Disposable-16mL",14.00,7.85,238,810164280251,0.00,,,,,G-1-3,327
DDFSKS502510,"Digiflavor SKY 25,000 Puffs Disposable-Sour Watermelon Blue Razz-5%-Single Disposable-16mL",14.00,7.85,0,810164280077,0.00,,,,,G-2-3,134
DDFSKS502511,"Digiflavor SKY 25,000 Puffs Disposable-Strawberry Banana-5%-Single Disposable-16mL",14.00,7.85,0,810164280138,0.00,,,,,G-1-3,91
DDFSKS502512,"Digiflavor SKY 25,000 Puffs Disposable-Strawberry Ice-5%-Single Disposable-16mL",14.00,7.85,549,810164280114,0.00,,,,,G-2-3,631
DDFSKS502513,"Digiflavor SKY 25,000 Puffs Disposable-Strawberry Watermelon Coconut-5%-Single Disposable-16mL",14.00,7.85,137,810164280299,0.00,,,,,G-2-3,395
DDFSKS502514,"Digiflavor SKY 25,000 Puffs Disposable-Triple Berry-5%-Single Disposable-16mL",14.00,7.85,117,810164280350,0.00,,,,,G-2-3,244
DDFSKS502515,"Digiflavor SKY 25,000 Puffs Disposable-Twisted B-Pop-5%-Single Disposable-16mL",14.00,7.85,0,810164280312,0.00,,,,,G-2-3,110
DFTBVS502001,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Gummy Whip-50mg",20.00,7.00,167,850058810218,0.00,,,,,G-1-2,145
DFTBVS502002,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Kiberry Chew-50mg",20.00,7.00,240,850058810294,0.00,,,,,G-1-2,244
DFTBVS502003,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Mint-50mg",20.00,7.00,93,850058810614,0.00,,,,,G-1-2,135
DFTBVS502004,"Fifty Bar 20,000 Puff Disposable-Single Disposable-OMG! Smoothie-50mg",20.00,7.00,76,850058810171,0.00,,,,,G-1-2,28
DFTBVS502005,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Rainbow Road-50mg",20.00,7.00,105,850058810638,0.00,,,,,G-1-2,60
DFTBVS502006,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Watermelon Patch-50mg",20.00,7.00,99,850058810331,0.00,,,,,G-2-2,65
DFTBVS502007,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Blueberry Cereal Donut Milk-50mg",20.00,7.00,0,850058810713,0.00,,,,,G-1-2,0
DFTBVS502008,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Cinnamon Funnel Cake-50mg",20.00,7.00,726,850058810775,0.00,,,,,G-1-2,615
DFTBVS502009,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Gold Tobacco-50mg",20.00,7.00,0,850035543863,0.00,,,,,G-1-2,0
DFTBVS502010,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Milky Loops-50mg",20.00,7.00,0,850058810652,0.00,,,,,G-1-2,0
DFTBVS502011,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Strawberry Cereal Donut Milk-50mg",20.00,7.00,439,850058810690,0.00,,,,,G-1-2,280
DFTBVS502012,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Vanilla Custard-50mg",20.00,7.00,499,850058810737,0.00,,,,,G-2-2,374
DGBPXS500221,"Geek Bar Pulse X 25,000 Puffs-Single-5%-18ML-ATL Mint",17.25,8.85,3019,810164281852,0.00,,,,,M5,1748
DGBPXS500221,"Geek Bar Pulse X 25,000 Puffs-Single-5%-18ML-ATL Mint",17.25,8.85,3019,810164281852,0.00,,,,,Z,1670
DGBPXS500222,"Geek Bar Pulse X 25000 Puffs Disposable-Orange Dragon-Single Disposable-5.0%-18mL",17.25,8.85,1130,810164281838,0.00,,,,,M5,0
DGBPXS500222,"Geek Bar Pulse X 25000 Puffs Disposable-Orange Dragon-Single Disposable-5.0%-18mL",17.25,8.85,1130,810164281838,0.00,,,,,Z,1773
DGBPXS500223,"Geek Bar Pulse X 25000 Puffs Disposable-Strawberry Kiwi Ice-Single Disposable-5.0%-18mL",17.25,8.85,1378,810164281791,0.00,,,,,Z,2770
DGBPXS500224,"Geek Bar Pulse X 25000 Puffs Disposable-strawberry watermelon -Single Disposable-5.0%-18mL",17.25,8.85,1293,810164281777,0.00,,,,,Z,3436
DRAZDS500237,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Strawberry Granola (Halloween Edition)-5.0%-16mL",14.50,8.60,0,6972866500557,,,,,,Z,0
DRAZDS500237,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Strawberry Granola (Halloween Edition)-5.0%-16mL",14.50,8.60,0,6972866500557,,,,,,A-5-2,0
DRAZDS500238,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Key Lime Pie (Halloween Edition)-5.0%-16mL",14.50,8.60,0,6972866502872,,,,,,Z,0
DRAZDS500238,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Key Lime Pie (Halloween Edition)-5.0%-16mL",14.50,8.60,0,6972866502872,,,,,,F-3-3,0
DGBPLS001501,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Blue Razz Ice-0%-Single Disposable-16mL",11.75,6.95,343,810125439810,0.00,,,,,E-2-2,148
DGBPLS001501,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Blue Razz Ice-0%-Single Disposable-16mL",11.75,6.95,343,810125439810,0.00,,,,,Z,150
DGBPLS001502,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Fcuking Fab-0%-Single Disposable-16mL",11.75,6.95,0,810125439834,0.00,,,,,E-2-2,0
DGBPLS001503,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Miami Mint-0%-Single Disposable-16mL",11.75,6.95,777,810164280749,0.00,,,,,E-2-2,494
DGBPLS001504,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Watermelon Ice-0%-Single Disposable-16mL",11.75,6.95,140,810164280725,0.00,,,,,Z,157
DGBMBS503001,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Blueberry Raspberry -5.0%-18mL",15.00,8.60,0,810164281098,0.00,,,,,Z,0
DGBMBS503001,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Blueberry Raspberry -5.0%-18mL",15.00,8.60,0,810164281098,0.00,,,,,E-7-4,0
DGBMBS503002,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Green Apple Blueberry -5.0%-18mL",15.00,8.60,234,810164281111,0.00,,,,,Z,420
DGBMBS503002,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Green Apple Blueberry -5.0%-18mL",15.00,8.60,234,810164281111,0.00,,,,,E-7-4,0
DGBMBS503003,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Grumpy Lime -5.0%-18mL",15.00,8.60,60,810164281173,0.00,,,,,Z,358
DGBMBS503003,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Grumpy Lime -5.0%-18mL",15.00,8.60,60,810164281173,0.00,,,,,E-7-4,0
DGBMBS503004,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Magic Mint-5.0%-18mL",15.00,8.60,602,810164280992,0.00,,,,,Z,687
DGBMBS503004,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Magic Mint-5.0%-18mL",15.00,8.60,602,810164280992,0.00,,,,,E-7-4,0
DGBMBS503005,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Mexico Mango -5.0%-18mL",15.00,8.60,37,810164281197,0.00,,,,,Z,174
DGBMBS503005,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Mexico Mango -5.0%-18mL",15.00,8.60,37,810164281197,0.00,,,,,E-7-4,0
DGBMBS503006,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Peachy Strawmelon -5.0%-18mL",15.00,8.60,230,810164281012,0.00,,,,,Z,351
DGBMBS503006,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Peachy Strawmelon -5.0%-18mL",15.00,8.60,230,810164281012,0.00,,,,,E-7-4,0
DGBMBS503007,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Root Beer-5.0%-18mL",15.00,8.60,0,810164281050,0.00,,,,,Z,0
DGBMBS503007,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Root Beer-5.0%-18mL",15.00,8.60,0,810164281050,0.00,,,,,E-7-4,0
DGBMBS503008,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Stone Freeze-5.0%-18mL",15.00,8.60,320,810164281074,0.00,,,,,Z,393
DGBMBS503008,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Stone Freeze-5.0%-18mL",15.00,8.60,320,810164281074,0.00,,,,,E-7-4,0
DGBMBS503009,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Strawnana Ice-5.0%-18mL",15.00,8.60,422,810164281210,0.00,,,,,Z,659
DGBMBS503009,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Strawnana Ice-5.0%-18mL",15.00,8.60,422,810164281210,0.00,,,,,E-7-4,0
DGBMBS503010,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Summer Grape -5.0%-18mL",15.00,8.60,0,810164281135,0.00,,,,,Z,0
DGBMBS503010,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Summer Grape -5.0%-18mL",15.00,8.60,0,810164281135,0.00,,,,,E-7-4,0
DGBMBS503011,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Super Fcuking Fab -5.0%-18mL",15.00,8.60,3,810164281036,0.00,,,,,Z,3
DGBMBS503011,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Super Fcuking Fab -5.0%-18mL",15.00,8.60,3,810164281036,0.00,,,,,E-7-4,0
DGBMBS503012,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-18mL",15.00,8.60,382,810164281159,0.00,,,,,Z,432
DGBMBS503012,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-18mL",15.00,8.60,382,810164281159,0.00,,,,,E-7-4,0
DGBPXS500225,"Geek Bar Pulse X 25000 Puffs Disposable-Pink&Blue -Single Disposable-5.0%-18mL",17.25,6.95,0,810164281814,,,,,,M5,0
DGBPXS500225,"Geek Bar Pulse X 25000 Puffs Disposable-Pink&Blue -Single Disposable-5.0%-18mL",17.25,6.95,0,810164281814,,,,,,Z,0
DFKLDP500716,"Funky Lands Ti7000 Disposable-Mango Kiss-5-Pack-5.0%",49.99,20.50,31,5056719900976,0.00,,,,,A-3-3,22
DFKLDP500717,"Funky Lands Ti7000 Disposable-OSK Ice-5-Pack-5.0%",49.99,20.50,34,5056719900990,0.00,,,,,A-3-3,31
DFKLDP500718,"Funky Lands Ti7000 Disposable-Pineapple Coconut Ice-5-Pack-5.0%",49.99,20.50,17,5056719900679,0.00,,,,,A-3-2,9
DFKLDP500719,"Funky Lands Ti7000 Disposable-Watermelon Ice-5-Pack-5.0%",49.99,20.50,21,5056719900747,0.00,,,,,A-3-2,5
DFKLDP500720,"Funky Lands Ti7000 Disposable-Blueberry Duo Ice-5-Pack-5.0% 
",49.99,20.50,0,,0.00,,,,,Z,22
DFKLDP500721,"Funky Lands Ti7000 Disposable-Watermelon Nana Duo Ice-5-Pack-5.0%",49.99,20.50,22,5056719901041,0.00,,,,,A-3-2,17
DFKLDP500722,"Funky Lands Ti7000 Disposable-Melon Berry Bomb Ice-5-Pack-5.0%",49.99,20.50,4,5056719901072,0.00,,,,,A-3-2,12
DFKRBP400719,"Funky Republic Ti7000 Disposable-Blossom mint -5-Pack-4%",49.99,20.50,20,6941976266745,0.00,,,,,B-6-4,26
DEEBT400612,"EB Design TE6000 6000 Puffs Disposable-Pack of 5-Lemon Drop-40mg-10.3 mL",49.95,3.00,60,6937643542496,0.00,,,,,A-5-1,60
DTETEP400601,"TE6000 6000 Puffs Disposable-Pack of 5-Grape Ice-40mg
",49.95,3.00,0,,0.00,,,,,Z,0
DTETEP400602,"TE6000 6000 Puffs Disposable-Pack of 5-Watermelon ice-40mg",49.95,3.00,0,,0.00,,,,,Z,0
DLMMTS201501,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice -2.0%-16mL",10.50,6.85,44,5056716405696,0.00,,,,,D-4-2,474
DLMMTS201502,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash -2.0%-16mL",10.50,6.85,175,5056716405689,0.00,,,,,D-4-2,280
DLMMTS201503,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst -2.0%-16mL",10.50,6.85,156,5056716405740,0.00,,,,,D-4-2,576
DLMMTS201504,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint -2.0%-16mL",10.50,6.85,76,5056716405757,0.00,,,,,D-4-2,829
DLMMTS201505,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach -2.0%-16mL",10.50,6.85,27,5056716405702,0.00,,,,,D-4-2,217
DLMMTS500121,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blueberry Raspberry Lemon -5.0%-16mL",10.50,6.85,690,5056716405788,0.00,,,,,A-2-4,84
DLMMTS500121,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blueberry Raspberry Lemon -5.0%-16mL",10.50,6.85,690,5056716405788,0.00,,,,,Z,800
DLMMTS500122,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Frozen White Strawberry-5.0%-16mL",10.50,6.85,919,5056716405795,0.00,,,,,A-2-4,19
DLMMTS500122,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Frozen White Strawberry-5.0%-16mL",10.50,6.85,919,5056716405795,0.00,,,,,Z,1000
POFSTS500909,"Off-Stamp SW9000 9000 Puffs Pod-Single Disposable-Blue Raspberry Lemon -5.0%",8.00,4.10,0,5061028593849,0.00,,,,,D-8-3,6
POFSTS500910,"Off-Stamp SW9000 9000 Puffs Pod-Single Disposable-Frozen White Strawberry -5.0%",8.00,4.10,-6,5061028593856,0.00,,,,,D-8-3,7
POFSTS500911,"Off-Stamp SW9000 9000 Puffs Pod-Single Disposable-Strawberry Banana -5.0%",8.00,4.10,0,,0.00,,,,,Z,0
DKVTUS502501,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Blow Pop-5.0%-18mL",10.25,7.10,0,6972205990223,0.00,,,,,A-6-3,58
DKVTUS502502,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-18mL",10.25,7.10,0,6972205990070,0.00,,,,,A-6-3,0
DKVTUS502503,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Banana Coconut Razz-5.0%-18mL",10.25,7.10,0,6972205990315,0.00,,,,,A-6-3,0
DKVTUS502504,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Cool Mint-5.0%-18mL",10.25,7.10,0,6972205990117,0.00,,,,,A-6-3,53
DKVTUS502505,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Fcuking FAB-5.0%-18mL",10.25,7.10,0,6972205990131,0.00,,,,,A-6-3,0
DKVTUS502506,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Juicy Peach Ice-5.0%-18mL",10.25,7.10,0,6972205990322,0.00,,,,,A-6-3,0
DKVTUS502507,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Lush Ice-5.0%-18mL",10.25,7.10,0,6972205990001,0.00,,,,,A-7-3,31
DKVTUS502508,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Mango Peach Watermelon-5.0%-18mL",10.25,7.10,3,6972205990025,0.00,,,,,A-7-3,30
DKVTUS502509,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-18mL",10.25,7.10,7,6972205990339,0.00,,,,,A-7-3,0
DKVTUS502510,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Pineapple Coconut-5.0%-18mL",10.25,7.10,0,6972205990049,0.00,,,,,A-7-3,50
DKVTUS502511,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Pineapple Mango -5.0%-18mL",10.25,7.10,0,6972205990032,0.00,,,,,A-7-3,0
DKVTUS502512,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Raspberry Watermelon-5.0%-18mL",10.25,7.10,0,6972205990094,0.00,,,,,A-7-3,0
DKVTUS502513,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Watermelon-5.0%-18mL",10.25,7.10,0,6972205990278,0.00,,,,,A-8-3,0
DKVTUS502514,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Banana-5.0%-18mL",10.25,7.10,0,6972205990100,0.00,,,,,A-7-3,46
DKVTUS502515,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Kiwi-5.0%-18mL",10.25,7.10,0,6972205990018,0.00,,,,,A-7-3,57
DKVTUS502516,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Lover-5.0%-18mL",10.25,7.10,0,6972205990087,0.00,,,,,A-8-3,56
DKVTUS502517,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Tropical Paradise-5.0%-18mL",10.25,7.10,0,6972205990056,0.00,,,,,A-8-3,57
DKVTUS502518,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Vintage-5.0%-18mL",10.25,7.10,-16,6972205990308,0.00,,,,,A-8-3,82
DKVTUS502519,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-White Gummy Ice-5.0%-18mL",10.25,7.10,-3,6972205990124,0.00,,,,,A-8-3,68
