SKU,Name,Cost,Quantity
DFTBVS502005,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Rainbow Road-50mg",7.00,107
DFTBVS502006,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Watermelon Patch-50mg",7.00,103
DFTBVS502007,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Blueberry Cereal Donut Milk-50mg",7.00,0
DFTBVS502008,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Cinnamon Funnel Cake-50mg",7.00,749
DFTBVS502009,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Gold Tobacco-50mg",7.00,0
DFTBVS502010,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Milky Loops-50mg",7.00,0
DFTBVS502011,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Strawberry Cereal Donut Milk-50mg",7.00,487
DFTBVS502012,"Fifty Bar 20,000 Puff Disposable-Single Disposable-Vanilla Custard-50mg",7.00,541
DGBPXS500221,"Geek Bar Pulse X 25,000 Puffs-Single-5%-18ML-ATL Mint",8.85,3179
DGBPXS500222,"Geek Bar Pulse X 25000 Puffs Disposable-Orange Dragon-Single Disposable-5.0%-18mL",8.85,1189
DGBPXS500223,"Geek Bar Pulse X 25000 Puffs Disposable-Strawberry Kiwi Ice-Single Disposable-5.0%-18mL",8.85,1770
DGBPXS500224,"Geek Bar Pulse X 25000 Puffs Disposable-strawberry watermelon -Single Disposable-5.0%-18mL",8.85,1423
DRAZDS500237,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Strawberry Granola (Halloween Edition)-5.0%-16mL",8.60,0
DRAZDS500238,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Key Lime Pie (Halloween Edition)-5.0%-16mL",8.60,0
DGBPLS001501,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Blue Razz Ice-0%-Single Disposable-16mL",6.95,350
DGBPLS001502,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Fcuking Fab-0%-Single Disposable-16mL",6.95,0
DGBPLS001503,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Miami Mint-0%-Single Disposable-16mL",6.95,780
DGBPLS001504,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Watermelon Ice-0%-Single Disposable-16mL",6.95,144
DGBMBS503001,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Blueberry Raspberry -5.0%-18mL",8.60,0
DGBMBS503002,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Green Apple Blueberry -5.0%-18mL",8.60,259
DGBMBS503003,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Grumpy Lime -5.0%-18mL",8.60,77
DGBMBS503004,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Magic Mint-5.0%-18mL",8.60,624
DGBMBS503005,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Mexico Mango -5.0%-18mL",8.60,54
DGBMBS503006,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Peachy Strawmelon -5.0%-18mL",8.60,261
DGBMBS503007,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Root Beer-5.0%-18mL",8.60,0
DGBMBS503008,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Stone Freeze-5.0%-18mL",8.60,324
DGBMBS503009,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Strawnana Ice-5.0%-18mL",8.60,435
DGBMBS503010,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Summer Grape -5.0%-18mL",8.60,0
DGBMBS503011,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Super Fcuking Fab -5.0%-18mL",8.60,29
DGBMBS503012,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-18mL",8.60,408
DGBPXS500225,"Geek Bar Pulse X 25000 Puffs Disposable-Pink&Blue -Single Disposable-5.0%-18mL",6.95,1248
DFKLDP500716,"Funky Lands Ti7000 Disposable-Mango Kiss-5-Pack-5.0%",20.50,33
DFKLDP500717,"Funky Lands Ti7000 Disposable-OSK Ice-5-Pack-5.0%",20.50,34
DFKLDP500718,"Funky Lands Ti7000 Disposable-Pineapple Coconut Ice-5-Pack-5.0%",20.50,23
DFKLDP500719,"Funky Lands Ti7000 Disposable-Watermelon Ice-5-Pack-5.0%",20.50,21
DFKLDP500720,"Funky Lands Ti7000 Disposable-Blueberry Duo Ice-5-Pack-5.0% 
",20.50,0
DFKLDP500721,"Funky Lands Ti7000 Disposable-Watermelon Nana Duo Ice-5-Pack-5.0%",20.50,22
DFKLDP500722,"Funky Lands Ti7000 Disposable-Melon Berry Bomb Ice-5-Pack-5.0%",20.50,4
DFKRBP400719,"Funky Republic Ti7000 Disposable-Blossom mint -5-Pack-4%",20.50,22
DEEBT400612,"EB Design TE6000 6000 Puffs Disposable-Pack of 5-Lemon Drop-40mg-10.3 mL",3.00,60
DTETEP400601,"TE6000 6000 Puffs Disposable-Pack of 5-Grape Ice-40mg
",3.00,0
DTETEP400602,"TE6000 6000 Puffs Disposable-Pack of 5-Watermelon ice-40mg",3.00,0
DLMMTS201501,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice -2.0%-16mL",6.85,49
DLMMTS201502,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash -2.0%-16mL",6.85,227
DLMMTS201503,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst -2.0%-16mL",6.85,158
DLMMTS201504,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint -2.0%-16mL",6.85,176
DLMMTS201505,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach -2.0%-16mL",6.85,30
DLMMTS500121,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blueberry Raspberry Lemon -5.0%-16mL",6.85,692
DLMMTS500122,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Frozen White Strawberry-5.0%-16mL",6.85,921
POFSTS500909,"Off-Stamp SW9000 9000 Puffs Pod-Single Disposable-Blue Raspberry Lemon -5.0%",4.10,0
POFSTS500910,"Off-Stamp SW9000 9000 Puffs Pod-Single Disposable-Frozen White Strawberry -5.0%",4.10,-6
POFSTS500911,"Off-Stamp SW9000 9000 Puffs Pod-Single Disposable-Strawberry Banana -5.0%",4.10,0
DKVTUS502501,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Blow Pop-5.0%-18mL",7.10,0
DKVTUS502502,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-18mL",7.10,0
DKVTUS502503,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Banana Coconut Razz-5.0%-18mL",7.10,0
DKVTUS502504,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Cool Mint-5.0%-18mL",7.10,0
DKVTUS502505,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Fcuking FAB-5.0%-18mL",7.10,0
DKVTUS502506,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Juicy Peach Ice-5.0%-18mL",7.10,0
DKVTUS502507,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Lush Ice-5.0%-18mL",7.10,4
DKVTUS502508,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Mango Peach Watermelon-5.0%-18mL",7.10,5
DKVTUS502509,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-18mL",7.10,9
DKVTUS502510,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Pineapple Coconut-5.0%-18mL",7.10,0
DKVTUS502511,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Pineapple Mango -5.0%-18mL",7.10,0
DKVTUS502512,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Raspberry Watermelon-5.0%-18mL",7.10,0
DKVTUS502513,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Watermelon-5.0%-18mL",7.10,0
DKVTUS502514,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Banana-5.0%-18mL",7.10,0
DKVTUS502515,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Kiwi-5.0%-18mL",7.10,0
DKVTUS502516,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Strawberry Lover-5.0%-18mL",7.10,0
DKVTUS502517,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Tropical Paradise-5.0%-18mL",7.10,0
DKVTUS502518,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-Vintage-5.0%-18mL",7.10,-16
DKVTUS502519,"KangVape KV Turbo 25,000 Puffs Disposable-Single Disposable-White Gummy Ice-5.0%-18mL",7.10,-3
DNXULS505001,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-B-Pop-5.0%-20mL",7.85,111
DNXULS505002,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-20mL",7.85,96
DNXULS505003,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Blueberry Watermelon-5.0%-20mL",7.85,6
DNXULS505004,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Cherry Bomb-5.0%-20mL",7.85,83
DNXULS505005,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Cool Mint-5.0%-20mL",7.85,17
DNXULS505006,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Fcuking Fab-5.0%-20mL",7.85,29
DNXULS505007,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Georgia Peach Ice-5.0%-20mL",7.85,149
DNXULS505008,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Mango Oasis-5.0%-20mL",7.85,3
DNXULS505009,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-20mL",7.85,98
DNXULS505010,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Sour Apple Ice-5.0%-20mL",7.85,118
DNXULS505011,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Strawberry Banana-5.0%-20mL",7.85,70
DNXULS505012,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Strawberry Ice-5.0%-20mL",7.85,51
DNXULS505013,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Triple Berry-5.0%-20mL",7.85,126
DNXULS505014,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-20mL",7.85,9
DNXULS505015,"Nexa Ultra 50,000 Puffs Disposable-Single Disposable-White Gummy Ice-5.0%-20mL",7.85,0
POFSTS500109,"Off-Stamp SW16000 Disposable Pod-Single Disposable-Peach+-5.0%-17mL",5.90,175
POFSTS500110,"Off-Stamp SW16000 Disposable Pod-Single Disposable-Strawberry Orange-5.0%-17mL",5.90,160
POFSTS500111,"Off-Stamp SW16000 Disposable Pod-Single Disposable-Bangin' Strawberry-5.0%-17mL",5.90,83
POFSTS500112,"Off-Stamp SW16000 Disposable Pod-Single Disposable-Sour Wildberry Gummy-5.0%-17mL",5.90,158
POFSTS500113,"Off-Stamp SW16000 Disposable Pod-Single Disposable-Winter Mint-5.0%-17mL",5.90,187
DLMMTS500123,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Acai Berry Storm Ice-5.0%-16mL",6.85,508
DLMMTS500124,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Grape Jelly-5.0%-16mL",6.85,507
DLMMTS500125,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Hawaii Juice-5.0%-16mL",6.85,125
DLMMTS500126,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Pure-5.0%-16mL",6.85,452
DLMMTS500127,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Refresh Fcuking Fab-5.0%-16mL",6.85,518
DLMMTS500128,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Tropical Baja Splash-5.0%-16mL",6.85,325
DLMMTS500129,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Wildberry Baja Splash-5.0%-16mL",6.85,499
DPPPMS503001,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Blue Razz Glacier Ice -5%-Single Disposable-24mL",7.10,170
DPPPMS503002,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Blue Razz Watermelon Ice-5%-Single Disposable-24mL",7.10,166
DPPPMS503003,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Cool Mint -5%-Single Disposable-24mL",7.10,77
DPPPMS503004,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Peach Ice -5%-Single Disposable-24mL",7.10,164
DPPPMS503005,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Sakura Grape -5%-Single Disposable-24mL",7.10,74
DPPPMS503006,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Strawberry Banana-5%-Single Disposable-24mL",7.10,218
DPPPMS503007,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Strawberry Watermelon -5%-Single Disposable-24mL",7.10,79
DPPPMS503008,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-Watermelon Ice -5%-Single Disposable-24mL",7.10,149
DPPPMS503009,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-White Grape Ice -5%-Single Disposable-24mL",7.10,141
DPPPMS503010,"Pyne Pod Boost Pro Max 30,000 Puffs Disposable-White Gummy Ice-5%-Single Disposable-24mL",7.10,178
DDGFBS502001,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Amazon Lemonade-5.0%-12mL",5.60,0
DDGFBS502002,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Blue Razz Ice-5.0%-12mL",5.60,170
DDGFBS502003,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Cherry Strazz-5.0%-12mL",5.60,181
DDGFBS502004,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Day Walker-5.0%-12mL",5.60,187
DDGFBS502005,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Miami Mint-5.0%-12mL",5.60,0
DDGFBS502006,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Sour Apple Ice-5.0%-12mL",5.60,369
DDGFBS502007,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Strawberry B-POP-5.0%-12mL",5.60,188
DDGFBS502008,"Digiflavor BRK 20,000 Puffs Disposable Pod-Single Disposable-Watermelon Ice-5.0%-12mL",5.60,296
DDGFBS000001,"Digiflavor BRK Battery",5.85,1296
DMRNCS501501,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Blueberry Ice-5.0%-16mL",4.40,109
DMRNCS501502,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-California Cherry -5.0%-16mL",4.40,93
DMRNCS501503,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Double Apple -5.0%-16mL",4.40,139
DMRNCS501504,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Dragon Melon -5.0%-16mL",4.40,126
DMRNCS501505,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Grape Blow Pop -5.0%-16mL",4.40,62
DMRNCS501506,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Honeydew Watermelon Passionfruit -5.0%-16mL",4.40,125
DMRNCS501507,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Miami Mint -5.0%-16mL",4.40,117
DMRNCS501508,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Red Energy Ice-5.0%-16mL",4.40,142
DMRNCS501509,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Strawberry Watermelon Apple -5.0%-16mL",4.40,112
DMRNCS501510,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Strawberry Mango -5.0%-16mL",4.40,0
DMRNCS501511,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Triple Berry Ice -5.0%-16mL",4.40,31
DMRNCS501512,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Tropical Rainbow Blast -5.0%-16mL",4.40,0
DMRNCS501513,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-16mL",4.40,121
DGBPLS502003,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Berry Cherry Lime-5%-18mL-Single Disposable",11.60,0
DGBPLS502004,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Blue Razz Ice-5%-18mL-Single Disposable",11.60,0
DGBPLS502005,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Sour Pink Dust-5%-18mL-Single Disposable 
",11.60,0
DGBPLS502006,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Watermelon Ice-5%-18mL-Single Disposable",11.60,0
DAJMFS504001,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-20mL",7.35,293
DAJMFS504002,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Mixed Mint -5.0%-20mL",7.35,320
DAJMFS504003,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Orange Strawberry -5.0%-20mL",7.35,263
DAJMFS504004,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Pineapple Ice Peach -5.0%-20mL",7.35,293
DAJMFS504005,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Strawberry Banana -5.0%-20mL",7.35,157
DAJMFS504006,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Tangerine White Gummy -5.0%-20mL",7.35,150
DAJMFS504007,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Watermelon B Pop-5.0%-20mL",7.35,201
DAJMFS504008,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Watermelon Mango Peach -5.0%-20mL",7.35,349
DNSDMS504001,"North Stellar 40k Puffs Disposable Vape-Blue Razz-5%-Single Disposable-20mL",8.35,33
DNSDMS504002,"North Stellar 40k Puffs Disposable Vape-Banana Taffy Freeze-5%-Single Disposable-20mL",8.35,0
DNSDMS504003,"North Stellar 40k Puffs Disposable Vape-Black Cherry-5%-Single Disposable-20mL",8.35,28
DNSDMS504004,"North Stellar 40k Puffs Disposable Vape-Berry Bliss-5%-Single Disposable-20mL",8.35,0
DNSDMS504005,"North Stellar 40k Puffs Disposable Vape-Blackberry Blueberry-5%-Single Disposable-20mL",8.35,7
DNSDMS504006,"North Stellar 40k Puffs Disposable Vape-Blueberry Watermelon-5%-Single Disposable-20mL",8.35,0
DNSDMS504007,"North Stellar 40k Puffs Disposable Vape-Crazy Melon-5%-Single Disposable-20mL",8.35,0
DNSDMS504008,"North Stellar 40k Puffs Disposable Vape-Dragon Melon-5%-Single Disposable-20mL",8.35,0
DNSDMS504009,"North Stellar 40k Puffs Disposable Vape-Grape Blow Pop-5%-Single Disposable-20mL",8.35,0
DNSDMS504010,"North Stellar 40k Puffs Disposable Vape-Grape Lemon-5%-Single Disposable-20mL",8.35,55
DNSDMS504011,"North Stellar 40k Puffs Disposable Vape-Juicy Peach Ice-5%-Single Disposable-20mL",8.35,12
DNSDMS504012,"North Stellar 40k Puffs Disposable Vape-Lime Berry Orange-5%-Single Disposable-20mL",8.35,26
DNSDMS504013,"North Stellar 40k Puffs Disposable Vape-Mexican Mango-5%-Single Disposable-20mL",8.35,53
DNSDMS504014,"North Stellar 40k Puffs Disposable Vape-Miami Mint-5%-Single Disposable-20mL",8.35,0
DNSDMS504015,"North Stellar 40k Puffs Disposable Vape-Pink Lemonade-5%-Single Disposable-20mL",8.35,0
DNSDMS504016,"North Stellar 40k Puffs Disposable Vape-Sour Apple Ice-5%-Single Disposable-20mL",8.35,0
DNSDMS504017,"North Stellar 40k Puffs Disposable Vape-Sour Fcuking Fab-5%-Single Disposable-20mL",8.35,0
DNSDMS504018,"North Stellar 40k Puffs Disposable Vape-Tropical Rainbow Blast-5%-Single Disposable-20mL",8.35,0
DNSDMS504019,"North Stellar 40k Puffs Disposable Vape-Watermelon Ice-5%-Single Disposable-20mL",8.35,0
DSMSPS504001,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Blackberry Razz-50mg",8.60,163
DSMSPS504002,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Blue Razz Ice-50mg",8.60,164
DSMSPS504003,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Cherry Pomegranate-50mg",8.60,200
DSMSPS504004,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Clear-50mg",8.60,0
DSMSPS504005,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Fresh Mint-50mg",8.60,165
DSMSPS504006,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Juicy Peach Watermelon-50mg",8.60,0
DSMSPS504007,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Lemon Pop-50mg",8.60,145
DSMSPS504008,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Pink Lemonade-50mg",8.60,153
DSMSPS504009,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Root Beer-50mg",8.60,174
DSMSPS504010,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Sour Mango Honey Dew-50mg",8.60,0
DSMSPS504011,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-Strawberry Kiwi-50mg",8.60,0
DSMSPS504012,"Spaceman SP40000 Ice-Nic Disposable Vape-Single Disposable-White Grape Ice-50mg",8.60,0
DHESYS503012,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Watermelon -5.0%-28mL",7.95,0
DHESYS503013,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Mexican Mango -5.0%-28mL",7.95,42
DHESYS503014,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Raspberry Peach Lime -5.0%-28mL",7.95,0
DHESYS503015,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Spearmint-5.0%-28mL",7.95,0
DHESYS503016,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blackberry Blueberry -5.0%-28mL",7.95,0
DHESYS503017,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Cotton Candy -5.0%-28mL",7.95,0
DHESYS503018,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Cherry Strawberry Raspberry -5.0%-28mL",7.95,0
DHESYS503019,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Cherry Twist -5.0%-28mL",7.95,33
DHESYS503020,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Cool Mint -5.0%-28mL",7.95,0
DHESYS503021,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Fruit Blast -5.0%-28mL",7.95,28
DHESYS503022,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Grape Apple -5.0%-28mL",7.95,34
DHESYS503023,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Gummy Bear -5.0%-28mL",7.95,9
DHESYS503024,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Hawaiian Shaved Ice-5.0%-28mL",7.95,3
DHESYS503025,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Orange Kiss -5.0%-28mL",7.95,0
DHESYS503026,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Pina Colada-5.0%-28mL",7.95,28
DHESYS503027,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Pink Slush -5.0%-28mL",7.95,3
DHESYS503028,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Raspberry Rizz -5.0%-28mL",7.95,4
DHESYS503029,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Strawberry Colada -5.0%-28mL",7.95,31
DHESYS503030,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Strawberry Swag-5.0%-28mL",7.95,22
DHESYS503001,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Berry Bliss -5.0%-28mL",7.95,0
DHESYS503002,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Mint -5.0%-28mL",7.95,0
DGBMNS500101,"Geek Bar Meloso Mini 1500 Puffs Disposable-Alaskan Mint -5%-Single Disposable-5mL",3.60,29
DGBMNS500102,"Geek Bar Meloso Mini 1500 Puffs Disposable-Blueberry Ice -5%-Single Disposable-5mL",3.60,338
DGBMNS500103,"Geek Bar Meloso Mini 1500 Puffs Disposable-Grape Jelly -5%-Single Disposable-5mL",3.60,0
DGBMNS500104,"Geek Bar Meloso Mini 1500 Puffs Disposable-Gummy Bear-5%-Single Disposable-5mL",3.60,95
DGBMNS500105,"Geek Bar Meloso Mini 1500 Puffs Disposable-Mexico Mango -5%-Single Disposable-5mL",3.60,310
DGBMNS500106,"Geek Bar Meloso Mini 1500 Puffs Disposable-Peach Berry -5%-Single Disposable-5mL",3.60,305
DGBMNS500107,"Geek Bar Meloso Mini 1500 Puffs Disposable-Pina Colada-5%-Single Disposable-5mL",3.60,75
DGBMNS500108,"Geek Bar Meloso Mini 1500 Puffs Disposable-Sour Apple Ice-5%-Single Disposable-5mL",3.60,117
DGBMNS500109,"Geek Bar Meloso Mini 1500 Puffs Disposable-Strawberry Banana-5%-Single Disposable-5mL",3.60,42
DGBMNS500110,"Geek Bar Meloso Mini 1500 Puffs Disposable-Strawberry Mango -5%-Single Disposable-5mL",3.60,0
DGBMNS500111,"Geek Bar Meloso Mini 1500 Puffs Disposable-Watermelon Ice-5%-Single Disposable-5mL",3.60,125
DGBMNS500112,"Geek Bar Meloso Mini 1500 Puffs Disposable-White Gummy Ice-5%-Single Disposable-5mL",3.60,119
DPITAS504016,"Pillow Talk IC40000 Disposable-Black & Blue Berry-Single Disposable-5.0%-20mL",7.85,194
DPITAS504017,"Pillow Talk IC40000 Disposable-Blue Cotton Candy-Single Disposable-5.0%-20mL",7.85,131
DPITAS504018,"Pillow Talk IC40000 Disposable-Cherry Bomb-Single Disposable-5.0%-20mL",7.85,184
DPITAS504019,"Pillow Talk IC40000 Disposable-Dragon Melon-Single Disposable-5.0%-20mL",7.85,137
DPITAS504020,"Pillow Talk IC40000 Disposable-Peach Lemon Gummies-Single Disposable-5.0%-20mL",7.85,147
DPITAS504021,"Pillow Talk IC40000 Disposable-Peach Lemonade-Single Disposable-5.0%-20mL",7.85,196
