id,name,product_type,retailer_sku,vendor_sku,price,cost,vendor_name,purchase_name,manage_inventory,quantity_available,in_stock,leadtime_days,backordered_until,vendor_leadtime_days,upc,mpn,other_barcode,price_msrp,price_map,active,dimensions_units,height_dimension,width_dimension,length_dimension,depth_dimension,diameter_dimension,other_dimensions,weight,weight_units,custom_text_1,custom_text_2,custom_text_3
46701623,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Mango Peach Ice,simple,K15923,K15923,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Mango Peach Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46701624,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Melon Ice,simple,K15922,K15922,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Melon Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46701625,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Mix Berries,simple,K15927,K15927,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Mix Berries,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46701626,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Raspberry Watermelon,simple,K15925,K15925,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Raspberry Watermelon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46701627,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Strawberry Mango,simple,K15929,K15929,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Strawberry Mango,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46719215,Flum Float Disposable 10-Pack-50mg-Cotton Candy,simple,DFFLOP500021,DFFLOP500021,110.0,90.0,NV01,Flum Float Disposable 10-Pack-50mg-Cotton Candy,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46719216,Flum Float Disposable 10-Pack-50mg-Rainbow Skittles,simple,DFFLOP500022,DFFLOP500022,110.0,90.0,NV01,Flum Float Disposable 10-Pack-50mg-Rainbow Skittles,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46719393,Flum Float Disposable 10-Pack-50mg-Peach Ice (NEW),simple,DFFLOP500024,DFFLOP500024,110.0,90.0,NV01,Flum Float Disposable 10-Pack-50mg-Peach Ice (NEW),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46719394,Flum Float Disposable 10-Pack-50mg-Blue Raspberry Ice (NEW),simple,DFFLOP500025,DFFLOP500025,110.0,90.0,NV01,Flum Float Disposable 10-Pack-50mg-Blue Raspberry Ice (NEW),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46723887,Vaporesso XROS Nano Kit-Green,simple,ONT025660,ONT025660,18.5,1.0,__multiple__,VRSO - Vaporesso XROS Nano 1000mAh (Kit PS) - Green [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.7,,,,
46748563,Hyde Retro RAVE Single Disposable-Peach Lemon,simple,ONT026345,ONT026345,12.75,4.99,__multiple__,DMVW - Hyde Retro Rave (Dispo) (5000Puff)(12mL) - Peach Lemon 50mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.25,,,,
46748567,Hyde Retro RAVE Single Disposable-Watermelon Ice Cream,simple,ONT026346,ONT026346,12.75,6.5,__multiple__,DMVW - Hyde Retro Rave (Dispo) (5000Puff)(12mL) - Watermelon Ice Cream 50mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.25,,,,
46748573,Hyde Retro RAVE Single Disposable-Strawberry Lemon Lime,simple,ONT026347,ONT026347,12.75,4.99,__multiple__,DMVW - Hyde Retro Rave (Dispo) (5000Puff)(12mL) - Strawberry Lemon Lime 50mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.25,,,,
46748578,Hyde Retro RAVE Single Disposable-Rainbow,simple,ONT026348,ONT026348,12.75,6.5,__multiple__,DMVW - Hyde Retro Rave (Dispo) (5000Puff)(12mL) - Rainbow 50mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.25,,,,
46754393,Fume Infinity Disposable 3500 Puffs 5-Pack-Double Apple,simple,DFUIFP500008,DFUIFP500008,90.0,47.0,NV01,Fume Infinity Disposable 3500 Puffs 5-Pack-Double Apple,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46754395,Fume Infinity Disposable 3500 Puffs 5-Pack-Lush Ice,simple,DFUIFP500009,DFUIFP500009,90.0,47.0,NV01,Fume Infinity Disposable 3500 Puffs 5-Pack-Lush Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46754396,Fume Infinity Disposable 3500 Puffs 5-Pack-Peach Ice,simple,DFUIFP500010,DFUIFP500010,90.0,47.0,NV01,Fume Infinity Disposable 3500 Puffs 5-Pack-Peach Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46760578,BLVK Ello 2500 Puffs TFN Disposable 10-Pack-Grape Aloe,simple,HBLK7ETD50GEAE,,42.0,29.75,__multiple__,BLVK Unicorn | Ello Tobacco-Free Disposable (Pack of 10) | 7 mL / 2500 puffs | Grape Aloe | 50mg,true,11,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46763269,Fruitia x Esco Bars Disposable 2500 Puffs 10-Pack-50mg-Blue Raspberry Lemon,simple,DFRESP50001,DFRESP50001,95.0,66.0,NV01,Fruitia x Esco Bars Disposable 2500 Puffs 10-Pack-50mg-Blue Raspberry Lemon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46763270,Fruitia x Esco Bars Disposable 2500 Puffs 10-Pack-50mg-Snow Cone Ice,simple,DFRESP50004,DFRESP50004,95.0,67.0,NV01,Fruitia x Esco Bars Disposable 2500 Puffs 10-Pack-50mg-Snow Cone Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46763271,Fruitia x Esco Bars Disposable 2500 Puffs 10-Pack-50mg-Watermelon Bubble Gum,simple,DFRESP50008,DFRESP50008,95.0,76.0,NV01,Fruitia x Esco Bars Disposable 2500 Puffs 10-Pack-50mg-Watermelon Bubble Gum,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46771026,Puff Air Mesh Disposable 10-Pack-Berry Blast,simple,DPFAMP500011,DPFAMP500011,54.99,70.0,NV01,Puff Air Mesh Disposable 10-Pack-Berry Blast,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.25,,,,
46771027,Puff Air Mesh Disposable 10-Pack-Unicorn Frappe,simple,DPFAMP500012,DPFAMP500012,54.99,70.0,NV01,Puff Air Mesh Disposable 10-Pack-Unicorn Frappe,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.25,,,,
46771267,Fume Extra Disposable 1500 Puffs 10-Pack-50mg-Cotton Candy,simple,HFUE6EADE50CNCY,HFUE6EADE50CNCY,82.99,56.0,__multiple__,Fume | Extra Disposable (Pack of 10) | 6 mL / 1500 puffs | Cotton Candy | 50mg,true,0,,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46771273,Fume Extra Disposable 1500 Puffs 10-Pack-50mg-Mango,simple,HFUE6EADE50MO,HFUE6EADE50MO,82.99,55.75,__multiple__,Fume | Extra Disposable (Pack of 10) | 6 mL / 1500 puffs | Mango | 50mg,true,0,,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46771277,Fume Extra Disposable 1500 Puffs 10-Pack-50mg-Peach Ice,simple,HFUE6EADE50PHIE,HFUE6EADE50PHIE,82.99,56.0,__multiple__,Fume | Extra Disposable (Pack of 10) | 6 mL / 1500 puffs | Peach Ice | 50mg,true,0,,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46782595,SMOK Novo 4 Mini Replacement Pod 2mL (3-Pack),simple,ONT025697,,3.25,2.41,__multiple__,IVPS - SMOK Novo 4 Mini (Pods)(3-Pack) - 2mL,true,3,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,,,,,
46783506,Hyde Edge 1500 Puffs Single Disposable-50mg-Minty O's,simple,ONT025895,DHDEDS500101,8.65,5.1,NV01,,true,5,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.25,,,,
46852699,Elf Bar BC3500 Disposable 10-Pack-Blueberry Ice,simple,DELFBP000041,DELFBP000040,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Blueberry Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852703,Elf Bar BC3500 Disposable 10-Pack-Bubble Gum Ice,simple,DELFBP000040,DELFBP000041,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Bubble Gum Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852708,Elf Bar BC3500 Disposable 10-Pack-Cola,simple,DELFBP000023,DELFBP000023,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Cola,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852709,Elf Bar BC3500 Disposable 10-Pack-Cotton Candy,simple,DELFBP000024,DELFBP000024,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Cotton Candy,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852711,Elf Bar BC3500 Disposable 10-Pack-Cranberry Grape,simple,DELFBP000025,DELFBP000025,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Cranberry Grape,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852712,Elf Bar BC3500 Disposable 10-Pack-Guava Ice,simple,DELFBP000026,DELFBP000026,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Guava Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852714,Elf Bar BC3500 Disposable 10-Pack-Kiwi Melon,simple,DELFBP000027,DELFBP000027,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Kiwi Melon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852715,Elf Bar BC3500 Disposable 10-Pack-Kiwi Passionfruit Guava,simple,DELFBP000028,DELFBP000028,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Kiwi Passionfruit Guava,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852717,Elf Bar BC3500 Disposable 10-Pack-Mango Peach,simple,DELFBP000029,DELFBP000029,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Mango Peach,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852718,Elf Bar BC3500 Disposable 10-Pack-Peach Mango Watermelon,simple,DELFBP000030,DELFBP000030,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Peach Mango Watermelon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852720,Elf Bar BC3500 Disposable 10-Pack-Red Mojito,simple,DELFBP000031,DELFBP000031,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Red Mojito,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852723,Elf Bar BC3500 Disposable 10-Pack-Sakura Grape,simple,DELFBP000032,DELFBP000032,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Sakura Grape,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852725,Elf Bar BC3500 Disposable 10-Pack-Strawberry Kiwi,simple,DELFBP000033,DELFBP000033,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Strawberry Kiwi,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852726,Elf Bar BC3500 Disposable 10-Pack-Strawberry Mango,simple,DELFBP000034,DELFBP000034,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Strawberry Mango,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852730,Elf Bar BC3500 Disposable 10-Pack-Sweet Menthol,simple,DELFBP000035,DELFBP000035,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Sweet Menthol,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46852731,Elf Bar BC3500 Disposable 10-Pack-Watermelon Ice,simple,DELFBP000036,DELFBP000036,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Watermelon Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875592,Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Dragon Fruit Lemonade,simple,DHERCP50030,HHYE8ERDCDTLE,105.95,74.0,__multiple__,Hyde | Edge RECHARGE Disposable (10 Count) | 8 mL / 3300 puffs | Dragonfruit Lemonade,true,0,,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875595,Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Strawberry Orange Ice,simple,DHERCP50032,DHERCP50032,105.95,74.0,NV01,Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Strawberry Orange Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875636,Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Apple Peach Watermelon,simple,DHERCP50031,DHERCP50031,105.95,74.0,NV01,Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Apple Peach Watermelon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875788,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Dragon Fruit Lemonade,simple,DHYEDP50029,DHYEDP50029,95.0,50.0,NV01,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Dragon Fruit Lemonade,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875908,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Strawberry Orange Ice,simple,DHYEDP50030,DHYEDP50030,95.0,52.5,NV01,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Strawberry Orange Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875911,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Watermelon Ice Cream,simple,DHYEDP50031,DHYEDP50031,95.0,50.0,NV01,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Watermelon Ice Cream,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875912,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Apple Peach Watermelon,simple,DHYEDP50032,DHYEDP50032,95.0,52.5,NV01,Hyde Edge 1500 Puffs Disposable 10-Pack-5%-Apple Peach Watermelon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46875915,Hyde Retro RAVE Disposable 10-Pack-Peach Lemon,simple,DHYRRP500018,DHYRRP500018,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Peach Lemon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46875916,Hyde Retro RAVE Disposable 10-Pack-Watermelon Ice Cream,simple,DHYRRP500019,DHYRRP500019,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Watermelon Ice Cream,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46875917,Hyde Retro RAVE Disposable 10-Pack-Strawberry Lemon Lime,simple,DHYRRP500020,DHYRRP500020,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Strawberry Lemon Lime,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46875918,Hyde Retro RAVE Disposable 10-Pack-Rainbow,simple,DHYRRP500021,DHYRRP500021,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Rainbow,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46875919,Hyde Retro RAVE Disposable 10-Pack-Mango Peach Cream,simple,DHYRRP500022,DHYRRP500022,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Mango Peach Cream,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46875920,Hyde Retro RAVE Disposable 10-Pack-Dragon Fruit Lemonade,simple,DHYRRP500023,DHYRRP500023,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Dragon Fruit Lemonade,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46876642,Hyde Retro RAVE Disposable 10-Pack-Blue Razz Clouds,simple,DHYRRP500024,DHYRRP500024,49.99,77.0,NV01,Hyde Retro RAVE Disposable 10-Pack-Blue Razz Clouds,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.8,,,,
46876889,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Strawberry Banana,simple,K15930,K15930,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Strawberry Banana,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46893800,Fume Infinity Disposable 3500 Puffs 5-Pack-Pina Colada,simple,DFUIFP500011,DFUIFP500011,90.0,47.0,NV01,Fume Infinity Disposable 3500 Puffs 5-Pack-Pina Colada,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46919304,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Gummy Bear,simple,K15920,K15920,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Gummy Bear,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46919305,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Blue Razz Ice,simple,K15921,K15921,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Blue Razz Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46919306,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Cotton Candy,simple,K15926,K15926,43.5,20.0,__multiple__,SnowWolf Max 6000 Rechargeable Disposable 10-Pack-Cotton Candy,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46931393,Acrylic Display Case-Empty 3-Shelf Case,simple,Acrylic Display Case-Empty 3-Shelf Case,Acrylic Display Case-Empty 3-Shelf Case,80.0,50.0,NV01,Acrylic Display Case-Empty 3-Shelf Case,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960567,Space Max 4000 Puffs Disposable 10-Pack-Banana Pudding,simple,DSPMAP500001,DSPMAP500001,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Banana Pudding,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960569,Space Max 4000 Puffs Disposable 10-Pack-Blueberry Pomegranate,simple,DSPMAP500003,DSPMAP500003,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Blueberry Pomegranate,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960570,Space Max 4000 Puffs Disposable 10-Pack-Blueberry Raspberry,simple,DSPMAP500004,DSPMAP500004,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Blueberry Raspberry,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960572,Space Max 4000 Puffs Disposable 10-Pack-Cotton Candy,simple,DSPMAP500006,DSPMAP500006,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Cotton Candy,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960573,Space Max 4000 Puffs Disposable 10-Pack-Fresh Mint,simple,DSPMAP500007,DSPMAP500007,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Fresh Mint,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960574,Space Max 4000 Puffs Disposable 10-Pack-Fuji Melon,simple,DSPMAP500008,DSPMAP500008,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Fuji Melon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960576,Space Max 4000 Puffs Disposable 10-Pack-Oat Pudding,simple,DSPMAP500010,DSPMAP500010,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Oat Pudding,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960577,Space Max 4000 Puffs Disposable 10-Pack-Peach Blueberry Candy,simple,DSPMAP500011,DSPMAP500011,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Peach Blueberry Candy,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960578,Space Max 4000 Puffs Disposable 10-Pack-Peach Mango,simple,DSPMAP500012,DSPMAP500012,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Peach Mango,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960582,Space Max 4000 Puffs Disposable 10-Pack-Strawberry Watermelon Bubblegum,simple,DSPMAP500016,DSPMAP500016,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Strawberry Watermelon Bubblegum,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960583,Space Max 4000 Puffs Disposable 10-Pack-Tiger Blood,simple,DSPMAP500017,DSPMAP500017,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Tiger Blood,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960584,Space Max 4000 Puffs Disposable 10-Pack-Watermelon Ice,simple,DSPMAP500019,DSPMAP500019,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Watermelon Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960585,Space Max 4000 Puffs Disposable 10-Pack-White Peach Razz,simple,DSPMAP500020,DSPMAP500020,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-White Peach Razz,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
46960586,Space Max 4000 Puffs Disposable 10-Pack-Unicorn Shake,simple,DSPMAP500018,DSPMAP500018,87.5,63.5,NV01,Space Max 4000 Puffs Disposable 10-Pack-Unicorn Shake,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47003503,Flum Float Disposable 10-Pack-50mg-BOGO Promo,simple,Flum Float Disposable 10-Pack-50mg-BOGO Promo,Flum Float Disposable 10-Pack-50mg-BOGO Promo,110.0,0.0,NV01,Flum Float Disposable 10-Pack-50mg-BOGO Promo,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47016543,Aloha Sun TFN Disposable 10-Pack-Aloe Grape Ice,simple,DALHSP500008,DALHSP500008,69.95,70.0,NV01,Aloha Sun TFN Disposable 10-Pack-Aloe Grape Ice,true,289,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47016544,Aloha Sun TFN Disposable 10-Pack-Blueberry Peach,simple,DALHSP500009,DALHSP500009,69.95,70.0,NV01,Aloha Sun TFN Disposable 10-Pack-Blueberry Peach,true,550,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47016546,Aloha Sun TFN Disposable 10-Pack-Strawberry Mango,simple,DALHSP500012,DALHSP500012,69.95,70.0,NV01,Aloha Sun TFN Disposable 10-Pack-Strawberry Mango,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47016549,Aloha Sun TFN Disposable 10-Pack-Bull Ice,simple,DALHSP500010,DALHSP500010,69.95,70.0,NV01,Aloha Sun TFN Disposable 10-Pack-Bull Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47016554,Aloha Sun TFN Disposable 10-Pack-Strawberry Lilikoi,simple,DALHSP500011,DALHSP500011,69.95,70.0,NV01,Aloha Sun TFN Disposable 10-Pack-Strawberry Lilikoi,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47085392,Flum Float Disposable 10-Pack-50mg-Aloe Mango Melon Ice,simple,DFFLOP500023,DFFLOP500023,110.0,90.0,NV01,Flum Float Disposable 10-Pack-50mg-Aloe Mango Melon Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47105423,Elf Bar BC3500 Disposable 10-Pack-Energy,simple,DELFBP000037,DELFBP000037,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Energy,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47141467,Elf Bar BC3500 Disposable 10-Pack-Blue Razz Ice,simple,DELFBP000038,DELFBP000038,35.0,65.0,NV01,Elf Bar BC3500 Disposable 10-Pack-Blue Razz Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
47307121,SWFT Mod Single Disposable-Peach Mango,simple,ONT026822,DSWFTS500023,10.99,7.5,NV01,SWFT Mod Single Disposable-Peach Mango,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
47307124,SWFT Mod Single Disposable-Pina Colada,simple,ONT026823,DSWFTS500024,10.99,7.5,NV01,SWFT Mod Single Disposable-Pina Colada,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
47307127,SWFT Mod Single Disposable-Pineapple Punch,simple,ONT026824,DSWFTS500022,10.99,7.5,NV01,SWFT Mod Single Disposable-Pineapple Punch,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
